,month,metric_total,topic_id,metric
0,2019_01_01,3672.0,15,bookings
1,2019_02_01,2856.0,15,bookings
2,2019_03_01,3949.0,15,bookings
3,2019_04_01,1243.0,15,bookings
4,2019_05_01,479.0,15,bookings
5,2019_06_01,1347.0,15,bookings
6,2019_07_01,508.0,15,bookings
7,2019_08_01,4154.0,15,bookings
8,2019_09_01,3275.0,15,bookings
9,2019_10_01,2861.0,15,bookings
10,2019_11_01,2581.0,15,bookings
11,2019_12_01,5316.0,15,bookings
12,2020_01_01,10036.0,15,bookings
13,2020_02_01,5691.0,15,bookings
14,2020_03_01,37495.0,15,bookings
15,2020_04_01,41549.0,15,bookings
16,2020_05_01,50936.0,15,bookings
17,2020_06_01,76108.0,15,bookings
18,2020_07_01,96658.0,15,bookings
19,2020_08_01,99366.0,15,bookings
20,2020_09_01,49631.0,15,bookings
21,2020_10_01,44770.0,15,bookings
22,2020_11_01,45479.0,15,bookings
23,2020_12_01,3914.0,15,bookings
24,,,15,bookings
0,2019_01_01,1.0,15,activities_created
1,2019_03_01,1.0,15,activities_created
2,2019_04_01,2.0,15,activities_created
3,2019_05_01,1.0,15,activities_created
4,2019_07_01,1.0,15,activities_created
5,2019_08_01,2.0,15,activities_created
6,2019_09_01,2.0,15,activities_created
7,2019_10_01,4.0,15,activities_created
8,2019_11_01,2.0,15,activities_created
9,2019_12_01,3.0,15,activities_created
10,2020_01_01,4.0,15,activities_created
11,2020_02_01,5.0,15,activities_created
12,2020_03_01,10.0,15,activities_created
13,2020_04_01,27.0,15,activities_created
14,2020_05_01,42.0,15,activities_created
15,2020_06_01,64.0,15,activities_created
16,2020_07_01,125.0,15,activities_created
17,2020_08_01,78.0,15,activities_created
18,2020_09_01,50.0,15,activities_created
19,2020_10_01,32.0,15,activities_created
20,2020_11_01,25.0,15,activities_created
0,2019_01_01,9.0,15,total_sellers
1,2019_02_01,7.0,15,total_sellers
2,2019_03_01,8.0,15,total_sellers
3,2019_04_01,9.0,15,total_sellers
4,2019_05_01,6.0,15,total_sellers
5,2019_06_01,5.0,15,total_sellers
6,2019_07_01,4.0,15,total_sellers
7,2019_08_01,10.0,15,total_sellers
8,2019_09_01,10.0,15,total_sellers
9,2019_10_01,12.0,15,total_sellers
10,2019_11_01,11.0,15,total_sellers
11,2019_12_01,11.0,15,total_sellers
12,2020_01_01,14.0,15,total_sellers
13,2020_02_01,12.0,15,total_sellers
14,2020_03_01,21.0,15,total_sellers
15,2020_04_01,35.0,15,total_sellers
16,2020_05_01,50.0,15,total_sellers
17,2020_06_01,77.0,15,total_sellers
18,2020_07_01,121.0,15,total_sellers
19,2020_08_01,141.0,15,total_sellers
20,2020_09_01,119.0,15,total_sellers
21,2020_10_01,120.0,15,total_sellers
22,2020_11_01,110.0,15,total_sellers
23,2020_12_01,52.0,15,total_sellers
24,,243.0,15,total_sellers
0,2019-05-01,2.0,16,total_enrollments
1,2019-06-01,3.0,16,total_enrollments
2,2019-07-01,1.0,16,total_enrollments
3,2019-08-01,3.0,16,total_enrollments
4,2019-09-01,2.0,16,total_enrollments
5,2019-10-01,1.0,16,total_enrollments
6,2019-11-01,1.0,16,total_enrollments
7,2020-01-01,16.0,16,total_enrollments
8,2020-02-01,21.0,16,total_enrollments
9,2020-03-01,353.0,16,total_enrollments
10,2020-04-01,614.0,16,total_enrollments
11,2020-05-01,581.0,16,total_enrollments
12,2020-06-01,987.0,16,total_enrollments
13,2020-07-01,2190.0,16,total_enrollments
14,2020-08-01,2098.0,16,total_enrollments
15,2020-09-01,1132.0,16,total_enrollments
16,2020-10-01,840.0,16,total_enrollments
17,2020-11-01,731.0,16,total_enrollments
18,2020-12-01,51.0,16,total_enrollments
19,,0.0,16,total_enrollments
0,2019_05_01,2.0,16,new_buyers
1,2019_06_01,3.0,16,new_buyers
2,2019_07_01,1.0,16,new_buyers
3,2019_08_01,3.0,16,new_buyers
4,2019_09_01,2.0,16,new_buyers
5,2019_10_01,1.0,16,new_buyers
6,2019_11_01,1.0,16,new_buyers
7,2020_01_01,14.0,16,new_buyers
8,2020_02_01,16.0,16,new_buyers
9,2020_03_01,301.0,16,new_buyers
10,2020_04_01,489.0,16,new_buyers
11,2020_05_01,481.0,16,new_buyers
12,2020_06_01,772.0,16,new_buyers
13,2020_07_01,1596.0,16,new_buyers
14,2020_08_01,1563.0,16,new_buyers
15,2020_09_01,806.0,16,new_buyers
16,2020_10_01,609.0,16,new_buyers
17,2020_11_01,534.0,16,new_buyers
18,2020_12_01,48.0,16,new_buyers
19,,0.0,16,new_buyers
0,2019_05_01,2.0,16,total_buyers
1,2019_06_01,3.0,16,total_buyers
2,2019_07_01,1.0,16,total_buyers
3,2019_08_01,3.0,16,total_buyers
4,2019_09_01,2.0,16,total_buyers
5,2019_10_01,1.0,16,total_buyers
6,2019_11_01,1.0,16,total_buyers
7,2020_01_01,14.0,16,total_buyers
8,2020_02_01,16.0,16,total_buyers
9,2020_03_01,301.0,16,total_buyers
10,2020_04_01,502.0,16,total_buyers
11,2020_05_01,517.0,16,total_buyers
12,2020_06_01,842.0,16,total_buyers
13,2020_07_01,1675.0,16,total_buyers
14,2020_08_01,1666.0,16,total_buyers
15,2020_09_01,883.0,16,total_buyers
16,2020_10_01,772.0,16,total_buyers
17,2020_11_01,716.0,16,total_buyers
18,2020_12_01,46.0,16,total_buyers
19,,7.0,16,total_buyers
0,2019_05_01,12.0,16,bookings
1,2019_06_01,62.0,16,bookings
2,2019_07_01,50.0,16,bookings
3,2019_08_01,18.0,16,bookings
4,2019_09_01,150.0,16,bookings
5,2019_10_01,75.0,16,bookings
6,2019_11_01,75.0,16,bookings
7,2020_01_01,165.0,16,bookings
8,2020_02_01,126.0,16,bookings
9,2020_03_01,6426.0,16,bookings
10,2020_04_01,13275.0,16,bookings
11,2020_05_01,12867.0,16,bookings
12,2020_06_01,19707.0,16,bookings
13,2020_07_01,28958.0,16,bookings
14,2020_08_01,34634.0,16,bookings
15,2020_09_01,21369.0,16,bookings
16,2020_10_01,22277.0,16,bookings
17,2020_11_01,21643.0,16,bookings
18,2020_12_01,1182.0,16,bookings
19,,,16,bookings
0,2019_05_01,1.0,16,activities_created
1,2019_06_01,1.0,16,activities_created
2,2019_11_01,1.0,16,activities_created
3,2020_02_01,2.0,16,activities_created
4,2020_03_01,16.0,16,activities_created
5,2020_04_01,23.0,16,activities_created
6,2020_05_01,36.0,16,activities_created
7,2020_06_01,87.0,16,activities_created
8,2020_07_01,156.0,16,activities_created
9,2020_08_01,94.0,16,activities_created
10,2020_09_01,57.0,16,activities_created
11,2020_10_01,13.0,16,activities_created
12,2020_11_01,13.0,16,activities_created
0,2019_05_01,1.0,16,total_sellers
1,2019_06_01,2.0,16,total_sellers
2,2019_07_01,1.0,16,total_sellers
3,2019_08_01,1.0,16,total_sellers
4,2019_09_01,1.0,16,total_sellers
5,2019_10_01,1.0,16,total_sellers
6,2019_11_01,1.0,16,total_sellers
7,2020_01_01,2.0,16,total_sellers
8,2020_02_01,1.0,16,total_sellers
9,2020_03_01,10.0,16,total_sellers
10,2020_04_01,13.0,16,total_sellers
11,2020_05_01,23.0,16,total_sellers
12,2020_06_01,51.0,16,total_sellers
13,2020_07_01,101.0,16,total_sellers
14,2020_08_01,118.0,16,total_sellers
15,2020_09_01,96.0,16,total_sellers
16,2020_10_01,81.0,16,total_sellers
17,2020_11_01,61.0,16,total_sellers
18,2020_12_01,23.0,16,total_sellers
19,,212.0,16,total_sellers
0,2019-01-01,5.0,17,total_enrollments
1,2019-02-01,1.0,17,total_enrollments
2,2019-03-01,10.0,17,total_enrollments
3,2019-04-01,3.0,17,total_enrollments
4,2019-05-01,5.0,17,total_enrollments
5,2019-06-01,6.0,17,total_enrollments
6,2019-07-01,4.0,17,total_enrollments
7,2019-08-01,14.0,17,total_enrollments
8,2019-09-01,10.0,17,total_enrollments
9,2019-10-01,8.0,17,total_enrollments
10,2019-11-01,14.0,17,total_enrollments
11,2019-12-01,6.0,17,total_enrollments
12,2020-01-01,43.0,17,total_enrollments
13,2020-02-01,17.0,17,total_enrollments
14,2020-03-01,305.0,17,total_enrollments
15,2020-04-01,540.0,17,total_enrollments
16,2020-05-01,618.0,17,total_enrollments
17,2020-06-01,963.0,17,total_enrollments
18,2020-07-01,1271.0,17,total_enrollments
19,2020-08-01,1279.0,17,total_enrollments
20,2020-09-01,846.0,17,total_enrollments
21,2020-10-01,661.0,17,total_enrollments
22,2020-11-01,572.0,17,total_enrollments
23,2020-12-01,36.0,17,total_enrollments
24,,0.0,17,total_enrollments
0,2019_01_01,5.0,17,new_buyers
1,2019_02_01,1.0,17,new_buyers
2,2019_03_01,10.0,17,new_buyers
3,2019_04_01,3.0,17,new_buyers
4,2019_05_01,5.0,17,new_buyers
5,2019_06_01,6.0,17,new_buyers
6,2019_07_01,3.0,17,new_buyers
7,2019_08_01,11.0,17,new_buyers
8,2019_09_01,9.0,17,new_buyers
9,2019_10_01,8.0,17,new_buyers
10,2019_11_01,14.0,17,new_buyers
11,2019_12_01,6.0,17,new_buyers
12,2020_01_01,37.0,17,new_buyers
13,2020_02_01,16.0,17,new_buyers
14,2020_03_01,240.0,17,new_buyers
15,2020_04_01,428.0,17,new_buyers
16,2020_05_01,499.0,17,new_buyers
17,2020_06_01,724.0,17,new_buyers
18,2020_07_01,975.0,17,new_buyers
19,2020_08_01,997.0,17,new_buyers
20,2020_09_01,653.0,17,new_buyers
21,2020_10_01,535.0,17,new_buyers
22,2020_11_01,465.0,17,new_buyers
23,2020_12_01,33.0,17,new_buyers
24,,0.0,17,new_buyers
0,2019_01_01,5.0,17,total_buyers
1,2019_02_01,1.0,17,total_buyers
2,2019_03_01,10.0,17,total_buyers
3,2019_04_01,3.0,17,total_buyers
4,2019_05_01,5.0,17,total_buyers
5,2019_06_01,6.0,17,total_buyers
6,2019_07_01,3.0,17,total_buyers
7,2019_08_01,11.0,17,total_buyers
8,2019_09_01,9.0,17,total_buyers
9,2019_10_01,8.0,17,total_buyers
10,2019_11_01,14.0,17,total_buyers
11,2019_12_01,6.0,17,total_buyers
12,2020_01_01,37.0,17,total_buyers
13,2020_02_01,16.0,17,total_buyers
14,2020_03_01,240.0,17,total_buyers
15,2020_04_01,428.0,17,total_buyers
16,2020_05_01,499.0,17,total_buyers
17,2020_06_01,744.0,17,total_buyers
18,2020_07_01,1044.0,17,total_buyers
19,2020_08_01,1059.0,17,total_buyers
20,2020_09_01,777.0,17,total_buyers
21,2020_10_01,719.0,17,total_buyers
22,2020_11_01,737.0,17,total_buyers
23,2020_12_01,31.0,17,total_buyers
24,,34.0,17,total_buyers
0,2019_01_01,394.0,17,bookings
1,2019_02_01,250.0,17,bookings
2,2019_03_01,788.0,17,bookings
3,2019_04_01,108.0,17,bookings
4,2019_05_01,333.0,17,bookings
5,2019_06_01,54.0,17,bookings
6,2019_07_01,622.0,17,bookings
7,2019_08_01,1392.0,17,bookings
8,2019_09_01,750.0,17,bookings
9,2019_10_01,500.0,17,bookings
10,2019_11_01,1546.0,17,bookings
11,2019_12_01,368.0,17,bookings
12,2020_01_01,2151.0,17,bookings
13,2020_02_01,778.0,17,bookings
14,2020_03_01,8207.0,17,bookings
15,2020_04_01,13756.0,17,bookings
16,2020_05_01,16204.0,17,bookings
17,2020_06_01,28754.0,17,bookings
18,2020_07_01,42558.5,17,bookings
19,2020_08_01,33318.5,17,bookings
20,2020_09_01,25859.5,17,bookings
21,2020_10_01,27948.0,17,bookings
22,2020_11_01,31126.5,17,bookings
23,2020_12_01,947.0,17,bookings
24,,,17,bookings
0,2019_01_01,1.0,17,activities_created
1,2019_03_01,1.0,17,activities_created
2,2019_04_01,5.0,17,activities_created
3,2019_06_01,2.0,17,activities_created
4,2019_07_01,1.0,17,activities_created
5,2019_08_01,2.0,17,activities_created
6,2019_09_01,1.0,17,activities_created
7,2019_10_01,2.0,17,activities_created
8,2019_11_01,4.0,17,activities_created
9,2020_01_01,3.0,17,activities_created
10,2020_02_01,1.0,17,activities_created
11,2020_03_01,16.0,17,activities_created
12,2020_04_01,30.0,17,activities_created
13,2020_05_01,39.0,17,activities_created
14,2020_06_01,99.0,17,activities_created
15,2020_07_01,116.0,17,activities_created
16,2020_08_01,113.0,17,activities_created
17,2020_09_01,52.0,17,activities_created
18,2020_10_01,7.0,17,activities_created
19,2020_11_01,1.0,17,activities_created
0,2019_01_01,2.0,17,total_sellers
1,2019_02_01,1.0,17,total_sellers
2,2019_03_01,2.0,17,total_sellers
3,2019_04_01,1.0,17,total_sellers
4,2019_05_01,3.0,17,total_sellers
5,2019_06_01,2.0,17,total_sellers
6,2019_07_01,3.0,17,total_sellers
7,2019_08_01,4.0,17,total_sellers
8,2019_09_01,4.0,17,total_sellers
9,2019_10_01,5.0,17,total_sellers
10,2019_11_01,4.0,17,total_sellers
11,2019_12_01,4.0,17,total_sellers
12,2020_01_01,6.0,17,total_sellers
13,2020_02_01,5.0,17,total_sellers
14,2020_03_01,16.0,17,total_sellers
15,2020_04_01,29.0,17,total_sellers
16,2020_05_01,45.0,17,total_sellers
17,2020_06_01,56.0,17,total_sellers
18,2020_07_01,99.0,17,total_sellers
19,2020_08_01,129.0,17,total_sellers
20,2020_09_01,89.0,17,total_sellers
21,2020_10_01,76.0,17,total_sellers
22,2020_11_01,69.0,17,total_sellers
23,2020_12_01,19.0,17,total_sellers
24,,285.0,17,total_sellers
0,2019-01-01,1.0,18,total_enrollments
1,2019-02-01,5.0,18,total_enrollments
2,2019-03-01,9.0,18,total_enrollments
3,2019-04-01,20.0,18,total_enrollments
4,2019-05-01,6.0,18,total_enrollments
5,2019-06-01,17.0,18,total_enrollments
6,2019-07-01,21.0,18,total_enrollments
7,2019-08-01,48.0,18,total_enrollments
8,2019-09-01,59.0,18,total_enrollments
9,2019-10-01,37.0,18,total_enrollments
10,2019-11-01,39.0,18,total_enrollments
11,2019-12-01,29.0,18,total_enrollments
12,2020-01-01,90.0,18,total_enrollments
13,2020-02-01,51.0,18,total_enrollments
14,2020-03-01,957.0,18,total_enrollments
15,2020-04-01,1000.0,18,total_enrollments
16,2020-05-01,1114.0,18,total_enrollments
17,2020-06-01,1902.0,18,total_enrollments
18,2020-07-01,1547.0,18,total_enrollments
19,2020-08-01,879.0,18,total_enrollments
20,2020-09-01,422.0,18,total_enrollments
21,2020-10-01,449.0,18,total_enrollments
22,2020-11-01,395.0,18,total_enrollments
23,2020-12-01,19.0,18,total_enrollments
24,,0.0,18,total_enrollments
0,2019_01_01,1.0,18,new_buyers
1,2019_02_01,5.0,18,new_buyers
2,2019_03_01,9.0,18,new_buyers
3,2019_04_01,15.0,18,new_buyers
4,2019_05_01,5.0,18,new_buyers
5,2019_06_01,17.0,18,new_buyers
6,2019_07_01,18.0,18,new_buyers
7,2019_08_01,40.0,18,new_buyers
8,2019_09_01,46.0,18,new_buyers
9,2019_10_01,34.0,18,new_buyers
10,2019_11_01,36.0,18,new_buyers
11,2019_12_01,27.0,18,new_buyers
12,2020_01_01,83.0,18,new_buyers
13,2020_02_01,47.0,18,new_buyers
14,2020_03_01,825.0,18,new_buyers
15,2020_04_01,870.0,18,new_buyers
16,2020_05_01,971.0,18,new_buyers
17,2020_06_01,1649.0,18,new_buyers
18,2020_07_01,1313.0,18,new_buyers
19,2020_08_01,750.0,18,new_buyers
20,2020_09_01,359.0,18,new_buyers
21,2020_10_01,390.0,18,new_buyers
22,2020_11_01,345.0,18,new_buyers
23,2020_12_01,16.0,18,new_buyers
24,,0.0,18,new_buyers
0,2019_01_01,1.0,18,total_buyers
1,2019_02_01,5.0,18,total_buyers
2,2019_03_01,9.0,18,total_buyers
3,2019_04_01,15.0,18,total_buyers
4,2019_05_01,5.0,18,total_buyers
5,2019_06_01,17.0,18,total_buyers
6,2019_07_01,18.0,18,total_buyers
7,2019_08_01,40.0,18,total_buyers
8,2019_09_01,46.0,18,total_buyers
9,2019_10_01,34.0,18,total_buyers
10,2019_11_01,36.0,18,total_buyers
11,2019_12_01,27.0,18,total_buyers
12,2020_01_01,83.0,18,total_buyers
13,2020_02_01,47.0,18,total_buyers
14,2020_03_01,825.0,18,total_buyers
15,2020_04_01,870.0,18,total_buyers
16,2020_05_01,982.0,18,total_buyers
17,2020_06_01,1665.0,18,total_buyers
18,2020_07_01,1334.0,18,total_buyers
19,2020_08_01,766.0,18,total_buyers
20,2020_09_01,386.0,18,total_buyers
21,2020_10_01,423.0,18,total_buyers
22,2020_11_01,415.0,18,total_buyers
23,2020_12_01,15.0,18,total_buyers
24,,35.0,18,total_buyers
0,2019_01_01,70.0,18,bookings
1,2019_02_01,385.0,18,bookings
2,2019_03_01,1025.0,18,bookings
3,2019_04_01,594.0,18,bookings
4,2019_05_01,430.0,18,bookings
5,2019_06_01,869.0,18,bookings
6,2019_07_01,652.0,18,bookings
7,2019_08_01,1232.0,18,bookings
8,2019_09_01,1978.0,18,bookings
9,2019_10_01,1304.0,18,bookings
10,2019_11_01,1406.0,18,bookings
11,2019_12_01,938.0,18,bookings
12,2020_01_01,2291.0,18,bookings
13,2020_02_01,1995.0,18,bookings
14,2020_03_01,28753.0,18,bookings
15,2020_04_01,36576.0,18,bookings
16,2020_05_01,52057.0,18,bookings
17,2020_06_01,106864.0,18,bookings
18,2020_07_01,75564.0,18,bookings
19,2020_08_01,47943.0,18,bookings
20,2020_09_01,23429.0,18,bookings
21,2020_10_01,26196.0,18,bookings
22,2020_11_01,24103.0,18,bookings
23,2020_12_01,710.0,18,bookings
24,,,18,bookings
0,2019_01_01,1.0,18,activities_created
1,2019_02_01,3.0,18,activities_created
2,2019_03_01,4.0,18,activities_created
3,2019_04_01,2.0,18,activities_created
4,2019_05_01,4.0,18,activities_created
5,2019_06_01,4.0,18,activities_created
6,2019_07_01,3.0,18,activities_created
7,2019_08_01,3.0,18,activities_created
8,2019_09_01,1.0,18,activities_created
9,2019_11_01,2.0,18,activities_created
10,2019_12_01,2.0,18,activities_created
11,2020_01_01,6.0,18,activities_created
12,2020_02_01,3.0,18,activities_created
13,2020_03_01,31.0,18,activities_created
14,2020_04_01,54.0,18,activities_created
15,2020_05_01,33.0,18,activities_created
16,2020_06_01,63.0,18,activities_created
17,2020_07_01,108.0,18,activities_created
18,2020_08_01,69.0,18,activities_created
19,2020_09_01,52.0,18,activities_created
20,2020_10_01,37.0,18,activities_created
21,2020_11_01,10.0,18,activities_created
0,2019_01_01,1.0,18,total_sellers
1,2019_02_01,2.0,18,total_sellers
2,2019_03_01,5.0,18,total_sellers
3,2019_04_01,5.0,18,total_sellers
4,2019_05_01,4.0,18,total_sellers
5,2019_06_01,8.0,18,total_sellers
6,2019_07_01,8.0,18,total_sellers
7,2019_08_01,12.0,18,total_sellers
8,2019_09_01,9.0,18,total_sellers
9,2019_10_01,8.0,18,total_sellers
10,2019_11_01,7.0,18,total_sellers
11,2019_12_01,6.0,18,total_sellers
12,2020_01_01,12.0,18,total_sellers
13,2020_02_01,8.0,18,total_sellers
14,2020_03_01,30.0,18,total_sellers
15,2020_04_01,51.0,18,total_sellers
16,2020_05_01,59.0,18,total_sellers
17,2020_06_01,77.0,18,total_sellers
18,2020_07_01,108.0,18,total_sellers
19,2020_08_01,99.0,18,total_sellers
20,2020_09_01,87.0,18,total_sellers
21,2020_10_01,81.0,18,total_sellers
22,2020_11_01,78.0,18,total_sellers
23,2020_12_01,11.0,18,total_sellers
24,,300.0,18,total_sellers
0,2019-03-01,2.0,19,total_enrollments
1,2019-09-01,5.0,19,total_enrollments
2,2019-10-01,7.0,19,total_enrollments
3,2019-11-01,27.0,19,total_enrollments
4,2019-12-01,6.0,19,total_enrollments
5,2020-01-01,11.0,19,total_enrollments
6,2020-02-01,6.0,19,total_enrollments
7,2020-03-01,520.0,19,total_enrollments
8,2020-04-01,545.0,19,total_enrollments
9,2020-05-01,553.0,19,total_enrollments
10,2020-06-01,1048.0,19,total_enrollments
11,2020-07-01,1506.0,19,total_enrollments
12,2020-08-01,1365.0,19,total_enrollments
13,2020-09-01,1211.0,19,total_enrollments
14,2020-10-01,1019.0,19,total_enrollments
15,2020-11-01,1018.0,19,total_enrollments
16,2020-12-01,67.0,19,total_enrollments
17,,0.0,19,total_enrollments
0,2019_03_01,2.0,19,new_buyers
1,2019_09_01,4.0,19,new_buyers
2,2019_10_01,6.0,19,new_buyers
3,2019_11_01,23.0,19,new_buyers
4,2019_12_01,5.0,19,new_buyers
5,2020_01_01,7.0,19,new_buyers
6,2020_02_01,5.0,19,new_buyers
7,2020_03_01,390.0,19,new_buyers
8,2020_04_01,441.0,19,new_buyers
9,2020_05_01,444.0,19,new_buyers
10,2020_06_01,788.0,19,new_buyers
11,2020_07_01,1108.0,19,new_buyers
12,2020_08_01,972.0,19,new_buyers
13,2020_09_01,829.0,19,new_buyers
14,2020_10_01,695.0,19,new_buyers
15,2020_11_01,712.0,19,new_buyers
16,2020_12_01,58.0,19,new_buyers
17,,0.0,19,new_buyers
0,2019_03_01,2.0,19,total_buyers
1,2019_09_01,4.0,19,total_buyers
2,2019_10_01,10.0,19,total_buyers
3,2019_11_01,30.0,19,total_buyers
4,2019_12_01,8.0,19,total_buyers
5,2020_01_01,7.0,19,total_buyers
6,2020_02_01,10.0,19,total_buyers
7,2020_03_01,397.0,19,total_buyers
8,2020_04_01,564.0,19,total_buyers
9,2020_05_01,623.0,19,total_buyers
10,2020_06_01,951.0,19,total_buyers
11,2020_07_01,1346.0,19,total_buyers
12,2020_08_01,1300.0,19,total_buyers
13,2020_09_01,1089.0,19,total_buyers
14,2020_10_01,1133.0,19,total_buyers
15,2020_11_01,1269.0,19,total_buyers
16,2020_12_01,55.0,19,total_buyers
17,,39.0,19,total_buyers
0,2019_03_01,14.0,19,bookings
1,2019_09_01,54.0,19,bookings
2,2019_10_01,258.0,19,bookings
3,2019_11_01,798.0,19,bookings
4,2019_12_01,180.0,19,bookings
5,2020_01_01,280.0,19,bookings
6,2020_02_01,372.0,19,bookings
7,2020_03_01,11142.0,19,bookings
8,2020_04_01,17190.0,19,bookings
9,2020_05_01,25545.0,19,bookings
10,2020_06_01,35860.0,19,bookings
11,2020_07_01,52614.0,19,bookings
12,2020_08_01,52798.5,19,bookings
13,2020_09_01,47329.0,19,bookings
14,2020_10_01,57682.0,19,bookings
15,2020_11_01,71937.5,19,bookings
16,2020_12_01,1011.0,19,bookings
17,,,19,bookings
0,2019_05_01,1.0,19,activities_created
1,2019_09_01,2.0,19,activities_created
2,2019_10_01,1.0,19,activities_created
3,2019_11_01,6.0,19,activities_created
4,2019_12_01,1.0,19,activities_created
5,2020_01_01,3.0,19,activities_created
6,2020_02_01,3.0,19,activities_created
7,2020_03_01,14.0,19,activities_created
8,2020_04_01,25.0,19,activities_created
9,2020_05_01,33.0,19,activities_created
10,2020_06_01,68.0,19,activities_created
11,2020_07_01,112.0,19,activities_created
12,2020_08_01,104.0,19,activities_created
13,2020_09_01,92.0,19,activities_created
14,2020_10_01,17.0,19,activities_created
15,2020_11_01,14.0,19,activities_created
0,2019_03_01,1.0,19,total_sellers
1,2019_09_01,2.0,19,total_sellers
2,2019_10_01,2.0,19,total_sellers
3,2019_11_01,5.0,19,total_sellers
4,2019_12_01,2.0,19,total_sellers
5,2020_01_01,2.0,19,total_sellers
6,2020_02_01,3.0,19,total_sellers
7,2020_03_01,17.0,19,total_sellers
8,2020_04_01,26.0,19,total_sellers
9,2020_05_01,32.0,19,total_sellers
10,2020_06_01,58.0,19,total_sellers
11,2020_07_01,102.0,19,total_sellers
12,2020_08_01,108.0,19,total_sellers
13,2020_09_01,106.0,19,total_sellers
14,2020_10_01,96.0,19,total_sellers
15,2020_11_01,97.0,19,total_sellers
16,2020_12_01,28.0,19,total_sellers
17,,300.0,19,total_sellers
0,2019-05-01,1.0,20,total_enrollments
1,2019-07-01,5.0,20,total_enrollments
2,2019-08-01,5.0,20,total_enrollments
3,2019-09-01,31.0,20,total_enrollments
4,2019-10-01,52.0,20,total_enrollments
5,2020-03-01,10.0,20,total_enrollments
6,2020-04-01,52.0,20,total_enrollments
7,2020-05-01,49.0,20,total_enrollments
8,2020-06-01,112.0,20,total_enrollments
9,2020-07-01,206.0,20,total_enrollments
10,2020-08-01,445.0,20,total_enrollments
11,2020-09-01,2084.0,20,total_enrollments
12,2020-10-01,6256.0,20,total_enrollments
13,2020-11-01,165.0,20,total_enrollments
